test_avg_loss,test_avg_acc,val_avg_loss,val_avg_acc,best_step,best_val_acc
2.4407020352284112,0.11261352169525732,2.4448789113759997,0.10919366232717731,0,0.10919366232717731
2.4342260626951853,0.1129162462159435,2.446458592613538,0.11040468261176709,10,0.11040468261176709
2.440972457329432,0.11251261352169525,2.444512376387914,0.11181753961045514,20,0.11181753961045514
2.435896373589834,0.11281533804238143,2.4318290915091834,0.11171662125340599,20,0.11181753961045514
2.4329630082845686,0.1129162462159435,2.4315880809227624,0.11222121303865173,40,0.11222121303865173
2.4352940611044565,0.11331987891019173,2.4303853511810303,0.11141386618225856,40,0.11222121303865173
2.4250620553890863,0.11331987891019173,2.4279046676556266,0.11121202946816026,40,0.11222121303865173
2.427504541079203,0.11392532795156407,2.4194316999117533,0.11161570289635685,40,0.11222121303865173
2.4196979270378747,0.11382441977800202,2.421113765835762,0.11201937632455343,40,0.11222121303865173
2.416686461766561,0.11402623612512613,2.4188913331429163,0.11181753961045514,40,0.11222121303865173
2.415358071923256,0.1136226034308779,2.4183937883377076,0.11232213139570088,100,0.11232213139570088
2.4201080395778023,0.11342078708375379,2.415072829325994,0.11252396810979917,110,0.11252396810979917
2.4185205475489298,0.11352169525731584,2.413493597110113,0.11252396810979917,110,0.11252396810979917
2.412008407910665,0.11402623612512613,2.41549096484979,0.11292764153799577,130,0.11292764153799577
2.4087104735771816,0.11453077699293643,2.411371785004934,0.11302855989504491,140,0.11302855989504491
2.404458039601644,0.11402623612512613,2.405253759821256,0.11312947825209406,150,0.11312947825209406
2.4016923447450003,0.11382441977800202,2.4048247263828912,0.11302855989504491,150,0.11312947825209406
2.4046195431550346,0.1141271442986882,2.401144515077273,0.11403774346553638,170,0.11403774346553638
2.4083160978555678,0.11372351160443996,2.4058549561103186,0.11413866182258553,180,0.11413866182258553
2.3952188165982564,0.11432896064581231,2.4079610645771026,0.11444141689373297,190,0.11444141689373297
2.393660725156466,0.11493440968718466,2.4013392263650895,0.11534968210717529,200,0.11534968210717529
2.3963314002752303,0.11483350151362261,2.3976286021868387,0.11565243717832274,210,0.11565243717832274
2.4015953878561653,0.11513622603430877,2.3919267535209654,0.11635886567766676,220,0.11635886567766676
2.3947151201963424,0.11513622603430877,2.3955825632810592,0.11635886567766676,220,0.11635886567766676
2.391868509451548,0.1158425832492432,2.399499788284302,0.11676253910586336,240,0.11676253910586336
2.3938584073384606,0.11634712411705349,2.3902945931752524,0.11666162074881421,240,0.11676253910586336
2.3934272454182306,0.11695257315842583,2.3885703255732853,0.1170652941770108,260,0.1170652941770108
2.3917713644107184,0.1170534813319879,2.390089679956436,0.11736804924815825,270,0.11736804924815825
2.3872833812236784,0.11725529767911201,2.3828650919596353,0.11787264103340397,280,0.11787264103340397
2.3818513147036233,0.11735620585267406,2.386952125430107,0.11827631446160057,290,0.11827631446160057
2.3810273468494416,0.11685166498486377,2.3825640922784803,0.11857906953274801,300,0.11857906953274801
2.382966507474581,0.11765893037336024,2.384929242928823,0.11898274296094459,310,0.11898274296094459
2.3787640637159346,0.11846619576185671,2.3835055088996886,0.11928549803209204,320,0.11928549803209204
2.3789763017495473,0.11816347124117053,2.3801570769151055,0.12019376324553437,330,0.12019376324553437
2.3775814612706503,0.1199798183652876,2.3796351289749147,0.11898274296094459,330,0.12019376324553437
2.375704433917999,0.12038345105953582,2.3765023845434188,0.1187809062468463,330,0.12019376324553437
2.379586708545685,0.12008072653884964,2.3744914795955023,0.1187809062468463,330,0.12019376324553437
2.374047495722771,0.12078708375378405,2.374820503592491,0.11908366131799375,330,0.12019376324553437
2.3700614005327223,0.12149344096871846,2.376302073597908,0.11847815117569886,330,0.12019376324553437
2.372234430909157,0.12159434914228053,2.366544606884321,0.1187809062468463,330,0.12019376324553437
2.3701962182919183,0.12199798183652875,2.3692658066749575,0.12019376324553437,330,0.12019376324553437
2.3645977453390756,0.12230070635721493,2.374056875705719,0.12059743667373095,410,0.12059743667373095
2.3675964234272637,0.12260343087790111,2.3681266353527706,0.12039559995963266,410,0.12059743667373095
2.365870743791262,0.12320887991927346,2.362836858034134,0.1209001917448784,430,0.1209001917448784
2.3591600281000136,0.1231079717457114,2.3626726311445236,0.1209001917448784,430,0.1209001917448784
2.364258262515068,0.12260343087790111,2.3619680170218147,0.1204965183166818,430,0.1209001917448784
2.358748895128568,0.12209889001009082,2.3635295353333152,0.12039559995963266,430,0.1209001917448784
2.3608562099933623,0.12270433905146316,2.3591602593660355,0.12009284488848522,430,0.1209001917448784
2.36110367834568,0.12179616548940464,2.361760421593984,0.11948733474619033,430,0.1209001917448784
2.359057357311249,0.12179616548940464,2.355281388958295,0.11938641638914119,430,0.1209001917448784
2.3596309556563697,0.12098890010090817,2.3559535825252533,0.11968917146028862,430,0.1209001917448784
2.3562100340922676,0.12048435923309789,2.349760863582293,0.12100111010192754,510,0.12100111010192754
2.354279753168424,0.120686175580222,2.3538141789038978,0.12150570188717327,520,0.12150570188717327
2.356137840549151,0.12088799192734612,2.3522649616003037,0.12180845695832072,530,0.12180845695832072
2.355926905075709,0.12139253279515641,2.35089315533638,0.12120294681602584,530,0.12180845695832072
2.3542143243551252,0.12098890010090817,2.3522051598628364,0.12211121202946816,550,0.12211121202946816
2.3555674328406653,0.12078708375378405,2.3533079288403194,0.12190937531536987,550,0.12211121202946816
2.3513688508669532,0.1218970736629667,2.354313448270162,0.12201029367241902,550,0.12211121202946816
2.3534566322962442,0.122401614530777,2.347261136571566,0.12140478353012413,550,0.12211121202946816
2.350674868822098,0.12270433905146316,2.343386160532633,0.12180845695832072,550,0.12211121202946816
2.3463187636931737,0.12300706357214934,2.3463822772105534,0.12140478353012413,550,0.12211121202946816
2.34816281914711,0.12320887991927346,2.346654675801595,0.12170753860127158,550,0.12211121202946816
2.346517400145531,0.12230070635721493,2.3426279028256736,0.12180845695832072,550,0.12211121202946816
2.3470460786422094,0.12058526740665994,2.346088212331136,0.12190937531536987,550,0.12211121202946816
2.346644562880198,0.12088799192734612,2.3418194562196732,0.12312039559995963,640,0.12312039559995963
2.343799770871798,0.1211907164480323,2.340212004184723,0.12342315067110707,650,0.12342315067110707
2.3401572704315186,0.12149344096871846,2.3397933199008305,0.12301947724291049,650,0.12342315067110707
2.339156754016876,0.12159434914228053,2.3369095381100973,0.1228176405288122,650,0.12342315067110707
2.3392069659630454,0.122401614530777,2.3364302106698354,0.1224139671006156,650,0.12342315067110707
2.3409842723608016,0.1236125126135217,2.335867371559143,0.1224139671006156,650,0.12342315067110707
2.335907357931137,0.124117053481332,2.336297237277031,0.12291855888586134,650,0.12342315067110707
2.337763106624285,0.12472250252270434,2.3351759858926138,0.12382682409930366,710,0.12382682409930366
2.3343613652388253,0.1248234106962664,2.3336808892091114,0.12433141588454939,720,0.12433141588454939
2.3319662032524744,0.12623612512613522,2.336810403863589,0.12463417095569684,730,0.12463417095569684
2.3296532736221947,0.12472250252270434,2.327883161107699,0.12402866081340196,730,0.12463417095569684
2.332831477324168,0.12512613521695257,2.3299173013369243,0.12433141588454939,730,0.12463417095569684
2.3307201927900314,0.12452068617558022,2.333321898380915,0.12402866081340196,730,0.12463417095569684
2.327776046792666,0.1250252270433905,2.3306264233589173,0.12392774245635281,730,0.12463417095569684
2.3328678049643834,0.1260343087790111,2.3255982005596163,0.12392774245635281,730,0.12463417095569684
2.3286007207632067,0.1260343087790111,2.328522988359133,0.12423049752750025,730,0.12463417095569684
2.3234327890475592,0.12663975782038345,2.319126368165016,0.12382682409930366,730,0.12463417095569684
2.3302804432312647,0.12704339051463168,2.3237208181619646,0.12443233424159855,730,0.12463417095569684
2.326643541455269,0.12805247225025226,2.31857707520326,0.1256433545261883,820,0.1256433545261883
2.3231849698225657,0.12865792129162462,2.3210014420747758,0.12614794631143406,830,0.12614794631143406
2.3255401619275413,0.1289606458123108,2.3173967121044794,0.12665253809667978,840,0.12665253809667978
2.3228533671299614,0.12956609485368314,2.318891866803169,0.12685437481077808,850,0.12685437481077808
2.3219043213129043,0.12996972754793137,2.3231800417105357,0.1273589665960238,860,0.1273589665960238
2.319018004735311,0.13007063572149344,2.3209852186838784,0.1279644767383187,870,0.1279644767383187
2.319333339929581,0.12996972754793137,2.318023086587588,0.12826723180946614,880,0.12826723180946614
2.31742534438769,0.13047426841574167,2.316005872686704,0.12826723180946614,880,0.12826723180946614
2.315922085841497,0.1311806256306761,2.315678133368492,0.1283681501665153,900,0.1283681501665153
2.320931039849917,0.1320887991927346,2.318255239526431,0.1290745786658593,910,0.1290745786658593
2.3170585495233538,0.13289606458123107,2.3170313827196756,0.12867090523766272,910,0.1290745786658593
2.321879412929217,0.13279515640766903,2.3143017435073854,0.12877182359471187,910,0.1290745786658593
2.3156557458639146,0.13319878910191726,2.3162748567263285,0.12806539509536785,910,0.1290745786658593
2.312875272432963,0.13340060544904137,2.310889678200086,0.12856998688061358,910,0.1290745786658593
2.311984692613284,0.13289606458123107,2.3159915727376936,0.12756080331012212,910,0.1290745786658593
2.313341720700264,0.1325933400605449,2.305477426846822,0.12766172166717127,910,0.1290745786658593
2.310720094243685,0.13340060544904137,2.310078761577606,0.12786355838126956,910,0.1290745786658593
2.3103714019060133,0.13350151362260343,2.3110984204212826,0.12745988495307298,910,0.1290745786658593
2.305850057005882,0.13420787083753785,2.305218769311905,0.128166313452417,910,0.1290745786658593
2.300740165114403,0.13491422805247225,2.30526775876681,0.12947825209405592,1010,0.12947825209405592
2.307467101216316,0.13451059535822402,2.301184958020846,0.12978100716520335,1020,0.12978100716520335
2.2993830476204553,0.13521695257315844,2.3032282843192418,0.1307901907356948,1030,0.1307901907356948
2.303082761565844,0.13481331987891018,2.302122054298719,0.1307901907356948,1030,0.1307901907356948
2.3037699864308037,0.13531786074672048,2.302948086063067,0.13099202744979313,1050,0.13099202744979313
2.301549477775892,0.13541876892028254,2.3016762471199037,0.1320012110202846,1060,0.1320012110202846
2.3007150264581044,0.13582240161453077,2.2958259757359825,0.13270763951962863,1070,0.13270763951962863
2.298640923500061,0.13562058526740667,2.3003827913602195,0.13290947623372693,1080,0.13290947623372693
2.296458397905032,0.13632694248234106,2.299644987185796,0.1335149863760218,1090,0.1335149863760218
2.292920307517052,0.1367305751765893,2.293688041766485,0.13280855787667778,1090,0.1335149863760218
2.2967592253287634,0.13763874873864784,2.2971068211396535,0.1335149863760218,1090,0.1335149863760218
2.2955551606416704,0.13874873864783047,2.2915568840503693,0.1352305984458573,1120,0.1352305984458573
2.2952305430173876,0.13834510595358224,2.2945554631948473,0.13583610858815218,1130,0.13583610858815218
2.2958591322104134,0.137941473259334,2.293993342320124,0.13563427187405389,1130,0.13583610858815218
2.2858260025580726,0.13925327951564076,2.290169608990351,0.13654253708749622,1150,0.13654253708749622
2.29061878323555,0.13874873864783047,2.2894301609198253,0.13684529215864366,1160,0.13684529215864366
2.2906513253847756,0.13834510595358224,2.2913575039307275,0.1362397820163488,1160,0.13684529215864366
2.2902152780691782,0.137941473259334,2.2893053821722664,0.13684529215864366,1160,0.13684529215864366
2.2913537230094274,0.137941473259334,2.2895628662904106,0.13724896558684024,1190,0.13724896558684024
2.2868133974075318,0.13743693239152371,2.283912163972855,0.1361388636592996,1190,0.13724896558684024
2.2836046316226324,0.13824419778002017,2.2858857357501985,0.13704712887274195,1190,0.13724896558684024
2.2892205570141475,0.1403632694248234,2.2848739769061406,0.13845998587143002,1220,0.13845998587143002
2.2842616885900497,0.14016145307769928,2.284947821299235,0.13876274094257746,1230,0.13876274094257746
2.283403606812159,0.1403632694248234,2.2841246193647384,0.13845998587143002,1230,0.13876274094257746
2.2879716992378234,0.13985872855701312,2.285766138235728,0.13926733272782318,1250,0.13926733272782318
2.284680906931559,0.14006054490413725,2.27653595050176,0.13997376122716723,1260,0.13997376122716723
2.2803168149789177,0.14177598385469223,2.279353720943133,0.14047835301241296,1270,0.14047835301241296
2.2786114937067032,0.14177598385469223,2.279813445806503,0.14189121001110103,1280,0.14189121001110103
2.278326240380605,0.14278506559031282,2.280440921386083,0.1426985568674942,1290,0.1426985568674942
2.275643816192945,0.14318869828456104,2.2736562846104302,0.14370774043798568,1300,0.14370774043798568
2.275246944228808,0.14238143289606459,2.279944873650869,0.14340498536683824,1300,0.14370774043798568
2.2734970919291175,0.14228052472250252,2.2749064966042836,0.14340498536683824,1300,0.14370774043798568
2.2769254273176194,0.1437941473259334,2.279017407298088,0.14481784236552628,1330,0.14481784236552628
2.281027537782987,0.14510595358224015,2.2753268281618753,0.14572610757896862,1340,0.14572610757896862
2.27098239004612,0.14682139253279516,2.271733043193817,0.1469371278635584,1350,0.1469371278635584
2.274897112250328,0.14702320887991926,2.275753576954206,0.1476435563629024,1360,0.1476435563629024
2.273136181632678,0.14752774974772956,2.2706253073612848,0.14683620950650925,1360,0.1476435563629024
2.2747634728749593,0.14732593340060546,2.271618236700694,0.14683620950650925,1360,0.1476435563629024
2.276307578484217,0.1477295660948537,2.2678202257553735,0.14713896457765668,1360,0.1476435563629024
2.272834215760231,0.14692230070635723,2.267171175479889,0.14572610757896862,1360,0.1476435563629024
2.268037459651629,0.14581231079717458,2.2697718880573907,0.14532243415077203,1360,0.1476435563629024
2.2773549695809683,0.14460141271442986,2.2689873852332436,0.1452215157937229,1360,0.1476435563629024
2.2691542593638103,0.14530776992936428,2.2699525491396586,0.14562518922191947,1360,0.1476435563629024
2.2688001785675684,0.14641775983854693,2.267435330748558,0.14744171964880412,1360,0.1476435563629024
2.263617431521416,0.14692230070635723,2.2726134904225668,0.14794631143404985,1450,0.14794631143404985
2.268512178063393,0.14712411705348133,2.265147478580475,0.14683620950650925,1450,0.14794631143404985
2.268919529914856,0.1462159434914228,2.267451431353887,0.14572610757896862,1450,0.14794631143404985
2.2687376364072165,0.14581231079717458,2.2659887770811715,0.14623069936421434,1450,0.14794631143404985
2.2658415933450065,0.14510595358224015,2.2691592049598692,0.14552427086487033,1450,0.14794631143404985
2.267027411262194,0.14470232088799193,2.2612537916501365,0.14431325058028055,1450,0.14794631143404985
2.2698425751924516,0.144803229061554,2.2644580622514088,0.14431325058028055,1450,0.14794631143404985
2.2694218500455223,0.14490413723511605,2.263021905620893,0.14532243415077203,1450,0.14794631143404985
2.2670675762494406,0.14611503531786074,2.264563434521357,0.14643253607831264,1450,0.14794631143404985
2.263359214067459,0.14641775983854693,2.2595801709095635,0.14572610757896862,1450,0.14794631143404985
2.2649991548061372,0.14712411705348133,2.2601431995630263,0.14683620950650925,1450,0.14794631143404985
2.2612989491224287,0.14752774974772956,2.262673101425171,0.14855182157634475,1560,0.14855182157634475
2.259705541729927,0.14651866801210897,2.2657845226923623,0.14946008678978706,1570,0.14946008678978706
